0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,0,0
180,0,0
210,0,0
240,0,0
270,0,0
300,0,0
330,0,0
360,0,0
390,0,0
420,0,0
450,0,0
480,0,0
510,0,0
540,0,0
570,0,0
600,0,0
630,0,0
660,0,0
690,0,0
720,0,0
750,0,0
780,0,0
810,0,0
840,0,0
870,0,0
900,0,0
930,0,0
960,0,0
990,0,0
1020,0,0
1050,0,0
1080,0,0
1110,0,0
1140,0,0
1170,0,0
1200,0,0
1230,0,0
1260,0,0
1290,0,0
1320,0,0
1350,0,0
1380,0,0
1410,0,0
1440,0,0
1470,0,0
1500,0,0
1530,0,0
1560,0,0
1590,0,0
1620,0,0
1650,0,0
1680,0,0
1710,0,0
1740,0,0
1770,0,0
1800,0,0
1830,0,0
1860,0,0
1890,0,0
1920,0,0
1950,0,0
1980,0,0
2010,0,0
2040,0,0
2070,0,0
2100,0,0
2130,0,0
2160,0,0.020717
2190,0,0.10042
2220,0,0.17454
2250,0,0.2434
2280,0,0.30731
2310,0,0.36656
2340,0,0.42143
2370,0,0.4722
2400,0,0.51911
2430,0,0.56241
2460,0,0.60234
2490,0,0.6391
2520,0,0.67291
2550,0,0.70397
2580,0,0.73246
2610,0,0.75856
2640,0,0.78243
2670,0,0.80424
2700,0,0.82414
2730,0,0.84226
2760,0,0.85873
2790,0,0.87369
2820,0,0.88725
2850,0,0.89951
2880,0,0.91059
2910,0,0.92057
2940,0,0.92955
2970,0,0.93761
3000,0,0.94484
3030,0,0.95129
3060,0,0.95705
3090,0,0.96218
3120,0,0.96673
3150,0,0.97076
3180,0,0.97432
3210,0,0.97746
3240,0,0.98021
3270,0,0.98262
3300,0,0.98473
3330,0,0.98656
3360,0,0.98815
3390,0,0.98952
3420,0,0.9907
3450,0,0.99171
3480,0,0.99257
3510,0,0.9933
3540,0,0.99391
3570,0,0.99442
3600,0,0.99483
3630,0,0.99516
3660,0,0.99541
3690,0,0.99559
3720,0,0.99571
3750,0,0.99577
3780,0,0.99577
3810,0,0.99571
3840,0,0.9956
3870,0,0.99543
3900,0,0.9952
3930,0,0.9949
3960,0,0.99453
3990,0,0.99409
4020,0,0.99357
4050,0,0.99297
4080,0,0.99227
4110,0,0.99147
4140,0,0.99056
4170,0,0.98952
4200,0,0.98836
4230,0,0.98705
4260,0,0.98559
4290,0,0.98396
4320,0,0.98216
4350,0,0.98017
4380,0,0.97796
4410,0,0.97555
4440,0,0.97289
4470,0,0.96999
4500,0,0.96682
4530,0,0.96337
4560,0,0.95962
4590,0,0.95556
4620,0,0.95117
4650,0,0.94642
4680,0,0.94131
4710,0,0.93581
4740,0,0.9299
4770,0,0.92357
4800,0,0.91678
4830,0,0.90953
4860,0,0.90179
4890,0,0.89354
4920,0,0.88476
4950,0,0.87541
4980,0,0.86549
5010,0,0.85496
5040,0,0.84381
5070,0,0.832
5100,0,0.81952
5130,0,0.80633
5160,0,0.7924
5190,0,0.77772
5220,0,0.76225
5250,0,0.74597
5280,0,0.72884
5310,0,0.71084
5340,0,0.69193
5370,0,0.67209
5400,0,0.65127
5430,0,0.62946
5460,0,0.60661
5490,0,0.5827
5520,0,0.55767
5550,0,0.53151
5580,0,0.50417
5610,0,0.47562
5640,0,0.44581
5670,0,0.41471
5700,0,0.38227
5730,0,0.34846
5760,0,0.31323
5790,0,0.27653
5820,0,0.23833
5850,0,0.19858
5880,0,0.15723
5910,0,0.11423
5940,0,0.069528
5970,0,0.02308
6000,0,0
6030,0,0
6060,0,0
6090,0,0
6120,0,0
6150,0,0
6180,0,0
6210,0,0
6240,0,0
6270,0,0
6300,0,0
6330,0,0
6360,0,0
6390,0,0
6420,0,0
6450,0,0
6480,0,0
6510,0,0
6540,0,0
6570,0,0
6600,0,0
6630,0,0
6660,0,0
6690,0,0
6720,0,0
6750,0,0
6780,0,0
6810,0,0
6840,0,0
6870,0,0
6900,0,0
6930,0,0
6960,0,0
6990,0,0
7020,0,0
7050,0,0
7080,0,0
7110,0,0
7140,0,0
7170,0,0
7200,0,0
7230,0,0
7260,0,0
7290,0,0
7320,0,0
7350,0,0
7380,0,0
7410,0,0
7440,0,0
7470,0,0
7500,0,0
7530,0,0
7560,0,0
7590,0,0
7620,0,0
7650,0,0
7680,0,0
7710,0,0
7740,0,0
7770,0,0
7800,0,0
7830,0,0
7860,0,0
7890,0,0
7920,0,0
7950,0,0
7980,0,0
8010,0,0
8040,0,0
8070,0,0
8100,0,0
8130,0,0
8160,0,0
8190,0,0
8220,0,0
8250,0,0
8280,0,0
8310,0,0
8340,0,0
8370,0,0
8400,0,0
8430,0,0
8460,0,0
8490,0,0
8520,0,0
8550,0,0
8580,0,0
8610,0,0
8640,0,0
8670,0,0
8700,0,0
8730,0,0
8760,0,0
8790,0,0
8820,0,0
8850,0,0
8880,0,0
8910,0,0
8940,0,0
8970,0,0
9000,0,0
9030,0,0
9060,0,0
9090,0,0
9120,0,0
9150,0,0
9180,0,0
9210,0,0
9240,0,0
9270,0,0
9300,0,0
9330,0,0
9360,0,0
9390,0,0
9420,0,0
9450,0,0
9480,0,0
9510,0,0
9540,0,0
9570,0,0
9600,0,0
9630,0,0
9660,0,0
9690,0,0
9720,0,0
9750,0,0
9780,0,0
9810,0,0
9840,0,0
9870,0,0
9900,0,0
9930,0,0
9960,0,0
9990,0,0
10020,0,0
10050,0,0
10080,0,0
10110,0,0
10140,0,0
10170,0,0
10200,0,0
10230,0,0
10260,0,0
10290,0,0
10320,0,0
10350,0,0
10380,0,0
10410,0,0
10440,0,0
10470,0,0
10500,0,0
10530,0,0
10560,0,0
10590,0,0
10620,0,0
10650,0,0
10680,0,0
10710,0,0
10740,0,0
10770,0,0
10800,0,0
10830,0,0
10860,0,0
10890,0,0
10920,0,0
10950,0,0
10980,0,0
11010,0,0
11040,0,0
11070,0,0
11100,0,0
11130,0,0
11160,0,0
11190,0,0
11220,0,0
11250,0,0
11280,0,0
11310,0,0
11340,0,0
11370,0,0
11400,0,0
11430,0,0
11460,0,0
11490,0,0
11520,0,0
